dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,tz,historical,local_time
1744644660000,0.4474,2.0132,0,0,1,203,51.4,98,,30.0,30.0983,19,9120,63,73800,51.4,50.85,2025-04-14,,,2025-04-14 08:31:00-07:00
1744643760000,0.0,0.0,0,0,1,203,51.3,98,,30.0,30.0983,18,7560,45,56700,51.3,50.75,2025-04-14,,,2025-04-14 08:16:00-07:00
1744642860000,0.8948,2.0132,0,0,1,203,51.1,98,,29.99,30.0883,20,9600,25,40500,51.1,50.55,2025-04-14,,,2025-04-14 08:01:00-07:00
1744641960000,1.1185,2.0132,0,0,1,203,50.9,98,4.27,29.98,30.0783,15,6300,10,22500,50.9,50.35,2025-04-14,,,2025-04-14 07:46:00-07:00
1744641060000,1.3422,2.2369,0,0,1,203,50.9,98,,29.98,30.0783,7,3360,0,6300,50.9,50.35,2025-04-14,,,2025-04-14 07:31:00-07:00
1744640160000,0.0,0.0,0,0,1,203,50.9,98,,29.98,30.0783,3,1260,7,2700,50.9,50.35,2025-04-14,America/Los_Angeles,True,2025-04-14 07:16:00-07:00
1744639260000,0.6711,2.0132,0,0,1,203,50.7,98,4.27,29.98,30.0784,0,0,0,0,50.7,50.16,2025-04-14,,,2025-04-14 07:01:00-07:00
1744638360000,1.3422,2.2369,0,0,1,203,50.7,98,,29.97,30.0683,0,0,0,0,50.7,50.16,2025-04-14,,,2025-04-14 06:46:00-07:00
1744637460000,1.5659,2.6843,0,0,1,203,50.7,98,,29.97,30.0683,0,0,0,0,50.7,50.16,2025-04-14,,,2025-04-14 06:31:00-07:00
1744636560000,1.1185,2.0132,0,0,1,203,50.9,98,,29.96,30.0583,0,0,0,0,50.9,50.35,2025-04-14,,,2025-04-14 06:16:00-07:00
1744635660000,0.2237,2.0132,0,0,1,203,51.1,98,4.28,29.96,30.0582,0,0,0,0,51.1,50.55,2025-04-14,,,2025-04-14 06:01:00-07:00
1744634760000,0.2237,1.3422,0,0,1,203,51.1,98,,29.96,30.0582,0,0,0,0,51.1,50.55,2025-04-14,,,2025-04-14 05:46:00-07:00
1744633860000,0.8948,2.2369,0,0,1,203,51.1,98,,29.96,30.0582,0,0,0,0,51.1,50.55,2025-04-14,,,2025-04-14 05:31:00-07:00
1744632960000,1.1185,2.2369,0,0,1,203,51.3,98,,29.96,30.0582,0,0,0,0,51.3,50.75,2025-04-14,,,2025-04-14 05:16:00-07:00
1744632060000,0.4474,1.7895,0,0,1,203,51.4,98,4.28,29.96,30.0582,0,0,0,0,51.4,50.85,2025-04-14,,,2025-04-14 05:01:00-07:00
1744631160000,0.0,1.7895,0,0,1,203,51.6,98,,29.96,30.0581,0,0,0,0,51.6,51.05,2025-04-14,,,2025-04-14 04:46:00-07:00
1744630260000,0.2237,2.0132,0,0,1,203,51.8,97,,29.96,30.0581,0,0,0,0,51.8,50.98,2025-04-14,,,2025-04-14 04:31:00-07:00
1744629360000,1.5659,2.4606,0,0,1,203,51.8,97,,29.95,30.048,0,0,0,0,51.8,50.98,2025-04-14,,,2025-04-14 04:16:00-07:00
1744628460000,0.4474,1.7895,0,0,1,203,52.0,96,4.29,29.95,30.048,0,0,0,0,52.0,50.89,2025-04-14,,,2025-04-14 04:01:00-07:00
1744627560000,0.0,0.0,0,0,1,203,52.3,96,,29.96,30.058,0,0,0,0,52.3,51.19,2025-04-14,,,2025-04-14 03:46:00-07:00
1744626660000,0.2237,1.5659,0,0,1,203,52.5,96,,29.96,30.0579,0,0,0,0,52.5,51.39,2025-04-14,,,2025-04-14 03:31:00-07:00
1744625760000,1.3422,2.2369,0,0,1,203,52.5,96,,29.96,30.0579,0,0,0,0,52.5,51.39,2025-04-14,,,2025-04-14 03:16:00-07:00
1744624860000,0.6711,2.0132,0,0,1,203,52.9,95,4.29,29.96,30.0579,0,0,0,0,52.9,51.51,2025-04-14,,,2025-04-14 03:01:00-07:00
1744623960000,0.2237,2.0132,0,0,1,203,53.2,94,,29.96,30.0578,0,0,0,0,53.2,51.52,2025-04-14,,,2025-04-14 02:46:00-07:00
1744623060000,0.0,0.0,0,0,1,203,53.2,94,,29.96,30.0578,0,0,0,0,53.2,51.52,2025-04-14,,,2025-04-14 02:31:00-07:00
1744622160000,0.0,0.0,0,0,1,203,53.1,94,,29.97,30.0679,0,0,0,0,53.1,51.42,2025-04-14,,,2025-04-14 02:16:00-07:00
1744621260000,0.0,0.0,0,0,1,203,53.1,94,4.29,29.97,30.0679,0,0,0,0,53.1,51.42,2025-04-14,,,2025-04-14 02:01:00-07:00
1744620360000,0.0,1.3422,0,0,1,203,52.7,94,,29.98,30.078,0,0,0,0,52.7,51.02,2025-04-14,,,2025-04-14 01:46:00-07:00
1744619460000,0.0,0.0,0,0,1,203,52.2,94,,29.98,30.0781,0,0,0,0,52.2,50.53,2025-04-14,,,2025-04-14 01:31:00-07:00
1744618560000,0.0,0.0,0,0,1,203,51.8,94,,29.98,30.0781,0,0,0,0,51.8,50.13,2025-04-14,,,2025-04-14 01:16:00-07:00
1744617660000,0.0,0.0,0,0,1,203,51.3,93,4.29,29.98,30.0782,0,0,0,0,51.3,49.34,2025-04-14,,,2025-04-14 01:01:00-07:00
1744616760000,0.0,0.0,0,0,1,203,51.1,92,,29.98,30.0783,0,0,0,0,51.1,48.86,2025-04-14,,,2025-04-14 00:46:00-07:00
1744615860000,0.0,0.0,0,0,1,203,51.3,93,,29.98,30.0782,0,0,0,0,51.3,49.34,2025-04-14,,,2025-04-14 00:31:00-07:00
1744614960000,0.0,0.0,0,0,1,203,51.4,93,,29.98,30.0782,0,0,0,0,51.4,49.44,2025-04-14,,,2025-04-14 00:16:00-07:00
1744614060000,0.0,0.0,0,0,1,203,51.6,94,4.29,29.98,30.0782,0,0,0,0,51.6,49.93,2025-04-14,,,2025-04-14 00:01:00-07:00
