dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,date,lastRain,batt1volts,local_time
1788002580000,0.0,0.0,0,0,1,198,68.4,91,65.67,29.85,29.9446,0,0,0,0,,,69.22,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 04:23:00-07:00
1788001680000,0.0,0.0,0,0,1,198,68.5,90,65.45,29.84,29.9346,0,0,0,0,America/Los_Angeles,True,69.28,2026-08-29,,,2026-08-29 04:08:00-07:00
1788000780000,0.0,0.0,0,0,1,198,68.9,89,65.52,29.84,29.9345,0,0,0,0,America/Los_Angeles,True,69.67,2026-08-29,,,2026-08-29 03:53:00-07:00
1787999880000,0.0,1.1185,0,0,1,198,69.4,88,65.68,29.84,29.9344,0,0,0,0,,,70.18,2026-08-29,2026-06-12T17:37:00.000Z,4.27,2026-08-29 03:38:00-07:00
1787998980000,0.0,1.3422,0,0,1,198,69.3,90,66.24,29.84,29.9344,0,0,0,0,,,70.16,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 03:23:00-07:00
1787998080000,0.0,0.0,0,0,1,198,69.4,90,66.33,29.84,29.9344,0,0,0,0,,,70.27,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 03:08:00-07:00
1787997180000,0.0,0.0,0,0,1,198,69.4,89,66.01,29.84,29.9344,0,0,0,0,,,70.22,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 02:53:00-07:00
1787996280000,0.0,0.0,0,0,1,198,69.6,88,65.88,29.84,29.9344,0,0,0,0,,,70.4,2026-08-29,2026-06-12T17:37:00.000Z,4.26,2026-08-29 02:38:00-07:00
1787995380000,0.0,0.0,0,0,1,198,70.2,89,66.8,29.84,29.9343,0,0,0,0,,,71.1,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 02:23:00-07:00
1787994480000,0.0,1.5659,0,0,1,198,70.3,87,66.24,29.84,29.9343,0,0,0,0,,,71.12,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 02:08:00-07:00
1787993580000,0.0,0.0,0,0,1,198,70.3,88,66.57,29.84,29.9343,0,0,0,0,,,71.17,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 01:53:00-07:00
1787992680000,0.0,0.0,0,0,1,198,70.3,88,66.57,29.84,29.9343,0,0,0,0,,,71.17,2026-08-29,2026-06-12T17:37:00.000Z,4.28,2026-08-29 01:38:00-07:00
1787991780000,0.0,0.0,0,0,1,198,70.7,87,66.63,29.85,29.9442,0,0,0,0,,,71.56,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 01:23:00-07:00
1787990880000,0.0,0.0,0,0,1,198,71.1,87,67.03,29.85,29.9442,0,0,0,0,,,72.0,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 01:08:00-07:00
1787989980000,0.2237,2.2369,0,0,1,198,71.6,86,67.18,29.85,29.9441,0,0,0,0,,,72.5,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 00:53:00-07:00
1787989080000,0.0,2.0132,0,0,1,198,72.1,86,67.67,29.84,29.934,0,0,0,0,,,73.05,2026-08-29,2026-06-12T17:37:00.000Z,4.28,2026-08-29 00:38:00-07:00
1787988180000,0.0,0.0,0,0,1,198,72.3,85,67.53,29.84,29.9339,0,0,0,0,,,73.23,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 00:23:00-07:00
1787987280000,0.0,0.0,0,0,1,198,72.7,85,67.92,29.84,29.9338,0,0,0,0,,,73.67,2026-08-29,2026-06-12T17:37:00.000Z,,2026-08-29 00:08:00-07:00
