dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,tz,historical,local_time
1743645660000,2.0132,8.5004,0,0,1,347,55.9,56,,29.87,29.967,6,2880,6745,6075900,55.9,40.43,2025-04-02,,,2025-04-02 19:01:00-07:00
1743644760000,1.1185,7.3819,0,0,1,3,56.5,57,4.19,29.87,29.9669,8,3360,6737,6070500,56.5,41.45,2025-04-02,,,2025-04-02 18:46:00-07:00
1743643860000,2.0132,8.7241,0,0,1,328,57.2,56,,29.86,29.9567,7,3360,6730,6063300,57.2,41.65,2025-04-02,,,2025-04-02 18:31:00-07:00
1743642960000,3.5791,8.2767,0,0,1,352,57.7,55,,29.87,29.9667,10,4200,6720,6057000,57.7,41.65,2025-04-02,,,2025-04-02 18:16:00-07:00
1743642060000,3.3554,12.3031,0,0,1,336,57.9,57,,29.87,29.9666,29,13920,6691,6048000,57.9,42.76,2025-04-02,,,2025-04-02 18:01:00-07:00
1743641160000,1.1185,5.145,0,0,1,239,57.6,60,4.19,29.86,29.9567,41,17220,6650,6021900,57.6,43.82,2025-04-02,,,2025-04-02 17:46:00-07:00
1743640260000,3.5791,10.5136,0,0,1,231,57.4,62,,29.85,29.9467,35,16800,6615,5985000,57.4,44.49,2025-04-02,,,2025-04-02 17:31:00-07:00
1743639360000,3.8028,8.5004,0,0,1,234,57.6,62,,29.85,29.9466,37,15540,6578,5953500,57.6,44.68,2025-04-02,,,2025-04-02 17:16:00-07:00
1743638460000,4.0265,8.7241,0,0,1,238,58.1,61,,29.85,29.9465,41,19680,6537,5920200,58.1,44.72,2025-04-02,,,2025-04-02 17:01:00-07:00
1743637560000,3.8028,7.6056,0,0,1,235,58.5,60,4.2,29.85,29.9465,50,21000,6487,5883300,58.5,44.66,2025-04-02,,,2025-04-02 16:46:00-07:00
1743636660000,3.8028,7.8293,0,0,1,232,58.6,62,,29.84,29.9364,58,27840,6429,5838300,58.6,45.62,2025-04-02,,,2025-04-02 16:31:00-07:00
1743635760000,4.0265,9.8425,0,0,1,232,59.2,61,,29.84,29.9363,59,24780,6370,5786100,59.2,45.76,2025-04-02,,,2025-04-02 16:16:00-07:00
1743634860000,4.4739,8.5004,0,0,1,226,58.8,63,,29.84,29.9364,52,24960,6318,5733000,58.8,46.23,2025-04-02,,,2025-04-02 16:01:00-07:00
1743633960000,5.145,9.8425,0,0,1,225,59.2,63,4.24,29.83,29.9263,75,31500,6243,5686200,59.2,46.61,2025-04-02,,,2025-04-02 15:46:00-07:00
1743633060000,4.2502,8.9477,0,0,1,229,59.9,60,,29.83,29.9261,278,133440,5965,5618700,59.9,45.98,2025-04-02,,,2025-04-02 15:31:00-07:00
1743632160000,4.0265,8.053,0,0,1,228,60.6,58,,29.83,29.926,636,267120,5329,5368500,60.6,45.74,2025-04-02,,,2025-04-02 15:16:00-07:00
1743631260000,2.6843,7.6056,0,0,1,251,61.9,51,,29.84,29.9358,266,127680,5063,4796100,61.9,43.57,2025-04-02,,,2025-04-02 15:01:00-07:00
1743630360000,2.6843,9.1714,0,0,1,235,62.4,50,4.21,29.85,29.9457,150,63000,4913,4556700,62.4,43.51,2025-04-02,,,2025-04-02 14:46:00-07:00
1743629460000,2.4606,9.8425,0,0,1,231,63.1,46,,29.84,29.9356,75,36000,4838,4421700,63.1,41.98,2025-04-02,,,2025-04-02 14:31:00-07:00
1743628560000,2.4606,7.1582,0,0,1,291,64.4,40,,29.85,29.9454,64,26880,4774,4354200,64.4,39.55,2025-04-02,,,2025-04-02 14:16:00-07:00
1743627660000,2.908,10.0662,0,0,1,323,64.2,39,,29.85,29.9454,144,69120,4630,4296600,64.2,38.72,2025-04-02,,,2025-04-02 14:01:00-07:00
1743626760000,3.5791,11.1847,0,0,1,355,64.4,37,4.23,29.86,29.9554,115,48300,4515,4167000,64.4,37.56,2025-04-02,,,2025-04-02 13:46:00-07:00
1743625860000,1.7895,8.7241,0,0,1,346,64.8,38,,29.86,29.9553,84,40320,4431,4063500,64.8,38.59,2025-04-02,,,2025-04-02 13:31:00-07:00
1743624960000,1.3422,8.9477,0,0,1,326,64.2,37,,29.86,29.9554,107,44940,4324,3987900,64.2,37.38,2025-04-02,,,2025-04-02 13:16:00-07:00
1743624060000,3.8028,11.8558,0,0,1,2,63.3,37,,29.86,29.9556,367,176160,3957,3891600,63.3,36.58,2025-04-02,,,2025-04-02 13:01:00-07:00
1743623160000,3.1317,10.2899,0,0,1,343,62.8,38,4.28,29.86,29.9557,804,337680,3153,3561300,62.8,36.81,2025-04-02,,,2025-04-02 12:46:00-07:00
1743622260000,2.908,12.9742,0,0,1,352,62.1,39,,29.88,29.9759,508,243840,2645,2837700,62.1,36.85,2025-04-02,,,2025-04-02 12:31:00-07:00
1743620460000,2.4606,10.2899,0,0,1,357,60.6,41,,29.88,29.9762,108,51840,2427,2281500,60.6,36.77,2025-04-02,,,2025-04-02 12:01:00-07:00
1743619560000,3.8028,14.5401,0,0,1,335,59.9,44,4.19,29.89,29.9863,78,32760,2279,2121300,59.9,37.93,2025-04-02,,,2025-04-02 11:46:00-07:00
1743618660000,1.1185,7.8293,0,0,1,348,59.2,47,,29.89,29.9865,70,33600,2357,2114100,59.2,38.98,2025-04-02,America/Los_Angeles,True,2025-04-02 11:31:00-07:00
1743617760000,1.7895,5.5923,0,0,1,259,58.3,50,,29.9,29.9967,96,40320,2183,2051100,58.3,39.74,2025-04-02,,,2025-04-02 11:16:00-07:00
1743616860000,1.3422,7.1582,0,0,1,290,57.6,51,,29.9,29.9968,145,69600,2038,1964700,57.6,39.61,2025-04-02,,,2025-04-02 11:01:00-07:00
1743615960000,1.3422,5.3686,0,0,1,262,57.0,53,4.25,29.89,29.9869,146,61320,1892,1834200,57.0,40.04,2025-04-02,,,2025-04-02 10:46:00-07:00
1743615060000,1.7895,5.816,0,0,1,269,56.7,52,,29.88,29.9769,277,132960,1615,1702800,56.7,39.27,2025-04-02,,,2025-04-02 10:31:00-07:00
1743614160000,1.3422,6.4871,0,0,1,272,55.9,51,,29.88,29.977,437,183540,1178,1453500,55.9,38.04,2025-04-02,,,2025-04-02 10:16:00-07:00
1743613260000,1.5659,5.3686,0,0,1,283,55.0,54,,29.88,29.9772,424,203520,754,1060200,55.0,38.66,2025-04-02,,,2025-04-02 10:01:00-07:00
1743612360000,1.5659,5.145,0,0,1,246,54.5,55,4.14,29.89,29.9873,168,70560,586,678600,54.5,38.67,2025-04-02,,,2025-04-02 09:46:00-07:00
1743611460000,1.3422,5.5923,0,0,1,250,54.0,54,,29.89,29.9874,88,42240,498,527400,54.0,37.73,2025-04-02,,,2025-04-02 09:31:00-07:00
1743610560000,1.1185,4.6976,0,0,1,252,53.4,55,,29.89,29.9875,74,31080,424,448200,53.4,37.64,2025-04-02,,,2025-04-02 09:16:00-07:00
1743609660000,1.1185,3.8028,0,0,1,270,52.9,55,,29.88,29.9776,148,71040,276,381600,52.9,37.18,2025-04-02,,,2025-04-02 09:01:00-07:00
1743608760000,1.3422,6.9345,0,0,1,288,52.5,56,4.12,29.88,29.9777,145,60900,131,248400,52.5,37.26,2025-04-02,,,2025-04-02 08:46:00-07:00
1743607860000,1.3422,4.9213,0,0,1,272,52.0,58,,29.88,29.9778,63,30240,68,117900,52.0,37.69,2025-04-02,,,2025-04-02 08:31:00-07:00
1743606960000,1.5659,5.3686,0,0,1,250,51.6,60,,29.88,29.9779,21,8820,47,61200,51.6,38.17,2025-04-02,,,2025-04-02 08:16:00-07:00
1743606060000,1.7895,5.816,0,0,1,249,51.6,58,,29.88,29.9779,16,7680,31,42300,51.6,37.31,2025-04-02,,,2025-04-02 08:01:00-07:00
1743605160000,0.2237,4.4739,0,0,1,358,51.4,57,4.11,29.89,29.9879,12,5040,19,27900,51.4,36.68,2025-04-02,,,2025-04-02 07:46:00-07:00
1743604260000,0.4474,4.9213,0,0,1,358,51.1,57,,29.88,29.978,10,4800,9,17100,51.1,36.4,2025-04-02,,,2025-04-02 07:31:00-07:00
1743603360000,1.3422,8.7241,0,0,1,6,50.7,61,,29.88,29.978,6,2520,3,8100,50.7,37.75,2025-04-02,,,2025-04-02 07:16:00-07:00
1743602460000,0.6711,5.5923,0,0,1,10,50.5,60,,29.88,29.9781,3,1440,0,2700,50.5,37.14,2025-04-02,,,2025-04-02 07:01:00-07:00
1743601560000,1.5659,8.9477,0,0,1,0,50.4,60,4.12,29.88,29.9781,0,0,0,0,50.4,37.04,2025-04-02,,,2025-04-02 06:46:00-07:00
1743600660000,0.4474,4.4739,0,0,1,11,50.0,67,,29.88,29.9782,0,0,0,0,50.0,39.48,2025-04-02,,,2025-04-02 06:31:00-07:00
1743599760000,0.2237,4.6976,0,0,1,358,50.0,69,,29.88,29.9782,0,0,0,0,50.0,40.24,2025-04-02,,,2025-04-02 06:16:00-07:00
1743598860000,0.0,2.0132,0,0,1,3,50.0,71,,29.87,29.9681,0,0,0,0,50.0,40.97,2025-04-02,,,2025-04-02 06:01:00-07:00
1743597960000,0.2237,2.908,0,0,1,3,50.2,70,4.12,29.87,29.9681,0,0,0,0,50.2,40.8,2025-04-02,,,2025-04-02 05:46:00-07:00
1743597060000,0.2237,4.0265,0,0,1,3,50.2,68,,29.87,29.9681,0,0,0,0,50.2,40.05,2025-04-02,,,2025-04-02 05:31:00-07:00
1743596160000,0.0,2.4606,0,0,1,3,50.2,67,,29.87,29.9681,0,0,0,0,50.2,39.67,2025-04-02,,,2025-04-02 05:16:00-07:00
1743595260000,0.0,2.0132,0,0,1,3,50.5,65,,29.88,29.9781,0,0,0,0,50.5,39.18,2025-04-02,,,2025-04-02 05:01:00-07:00
1743594360000,0.8948,6.2634,0,0,1,308,50.5,65,4.12,29.88,29.9781,0,0,0,0,50.5,39.18,2025-04-02,,,2025-04-02 04:46:00-07:00
1743593460000,1.1185,6.2634,0,0,1,290,50.4,66,,29.89,29.9881,0,0,0,0,50.4,39.48,2025-04-02,,,2025-04-02 04:31:00-07:00
1743592560000,1.3422,2.908,0,0,1,312,50.5,66,,29.89,29.9881,0,0,0,0,50.5,39.57,2025-04-02,,,2025-04-02 04:16:00-07:00
1743591660000,0.6711,3.1317,0,0,1,270,50.5,66,,29.89,29.9881,0,0,0,0,50.5,39.57,2025-04-02,,,2025-04-02 04:01:00-07:00
1743590760000,0.6711,3.1317,0,0,1,258,50.2,67,4.12,29.9,29.9982,0,0,0,0,50.2,39.67,2025-04-02,,,2025-04-02 03:46:00-07:00
1743589860000,0.4474,4.0265,0,0,1,258,50.5,67,,29.9,29.9981,0,0,0,0,50.5,39.96,2025-04-02,,,2025-04-02 03:31:00-07:00
1743588960000,0.8948,4.2502,0,0,1,258,50.7,65,,29.9,29.9981,0,0,0,0,50.7,39.37,2025-04-02,,,2025-04-02 03:16:00-07:00
1743588060000,1.5659,7.8293,0,0,1,340,51.1,64,,29.9,29.998,0,0,0,0,51.1,39.35,2025-04-02,,,2025-04-02 03:01:00-07:00
1743587160000,3.1317,8.9477,0,0,1,3,51.3,64,4.12,29.9,29.998,0,0,0,0,51.3,39.54,2025-04-02,,,2025-04-02 02:46:00-07:00
1743586260000,3.1317,10.7373,0,0,1,4,51.6,62,,29.91,30.008,0,0,0,0,51.6,39.01,2025-04-02,,,2025-04-02 02:31:00-07:00
1743585360000,2.0132,6.7108,0,0,1,0,51.6,62,,29.91,30.008,0,0,0,0,51.6,39.01,2025-04-02,,,2025-04-02 02:16:00-07:00
1743584460000,1.5659,7.1582,0,0,1,3,51.6,63,,29.91,30.008,0,0,0,0,51.6,39.42,2025-04-02,,,2025-04-02 02:01:00-07:00
1743583560000,1.1185,12.0795,0,0,1,357,52.0,62,4.12,29.92,30.0179,0,0,0,0,52.0,39.39,2025-04-02,,,2025-04-02 01:46:00-07:00
1743582660000,1.3422,8.5004,0,0,1,304,51.6,62,,29.92,30.018,0,0,0,0,51.6,39.01,2025-04-02,,,2025-04-02 01:31:00-07:00
1743581760000,0.2237,4.4739,0,0,1,16,51.6,60,,29.93,30.028,0,0,0,0,51.6,38.17,2025-04-02,,,2025-04-02 01:16:00-07:00
1743580860000,0.2237,3.8028,0,0,1,15,51.3,63,,29.92,30.018,0,0,0,0,51.3,39.14,2025-04-02,,,2025-04-02 01:01:00-07:00
1743579960000,0.0,4.2502,0,0,1,358,51.3,66,4.12,29.92,30.018,0,0,0,0,51.3,40.33,2025-04-02,,,2025-04-02 00:46:00-07:00
1743579060000,0.4474,3.8028,0,0,1,358,51.8,64,,29.92,30.0179,0,0,0,0,51.8,40.01,2025-04-02,,,2025-04-02 00:31:00-07:00
1743578160000,0.8948,7.8293,0,0,1,354,51.3,66,,29.93,30.0281,0,0,0,0,51.3,40.33,2025-04-02,,,2025-04-02 00:16:00-07:00
1743577260000,0.0,3.5791,0,0,1,351,51.1,67,,29.93,30.0281,0,0,0,0,51.1,40.53,2025-04-02,,,2025-04-02 00:01:00-07:00
