dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,tz,historical,local_time
1745812200000,0.6711,2.4606,0,0,1,285,54.9,72,4.31,30.03,30.1042,0,0,18891,17001900,54.9,46.04,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 20:50:00-07:00
1745811300000,0.0,2.2369,0,0,1,285,55.6,71,,30.03,30.1041,0,0,18891,17001900,55.6,46.35,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 20:35:00-07:00
1745810400000,2.4606,9.6188,0,0,1,281,56.3,69,,30.03,30.104,0,0,18891,17001900,56.3,46.26,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 20:20:00-07:00
1745809500000,3.3554,8.2767,0,0,1,282,56.1,71,,30.03,30.104,0,0,18891,17001900,56.1,46.83,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 20:05:00-07:00
1745808600000,4.4739,9.6188,0,0,1,287,56.3,74,4.31,30.02,30.094,2,1800,18889,17001900,56.3,48.12,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 19:50:00-07:00
1745807700000,4.6976,9.6188,0,0,1,282,57.0,72,,30.02,30.0939,10,9000,18879,17000100,57.0,48.06,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 19:35:00-07:00
1745806800000,5.816,11.8558,0,0,1,277,58.3,69,,30.02,30.0937,38,34200,18841,16991100,58.3,48.17,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 19:20:00-07:00
1745805900000,3.3554,9.8425,0,0,1,288,59.2,68,,30.02,30.0936,67,60300,18774,16956900,59.2,48.64,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 19:05:00-07:00
1745805000000,5.3686,12.5268,0,0,1,286,59.9,67,4.33,30.02,30.0935,109,98100,18665,16896600,59.9,48.91,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 18:50:00-07:00
1745804100000,6.0397,14.0927,0,0,1,285,60.3,67,,30.02,30.0934,152,136800,18513,16798500,60.3,49.29,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 18:35:00-07:00
1745803200000,8.053,17.2244,0,0,1,282,60.3,67,,30.02,30.0934,199,179100,18314,16661700,60.3,49.29,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 18:20:00-07:00
1745802300000,9.3951,17.4481,0,0,1,281,60.4,68,,30.02,30.0934,252,226800,18062,16482600,60.4,49.79,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 18:05:00-07:00
1745801400000,9.3951,19.4613,0,0,1,275,61.5,66,4.37,30.02,30.0932,313,281700,17749,16255800,61.5,50.03,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 17:50:00-07:00
1745800500000,7.6056,18.5666,0,0,1,281,62.6,65,,30.02,30.0931,341,306900,17408,15974100,62.6,50.67,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 17:35:00-07:00
1745799600000,7.8293,15.8822,0,0,1,280,63.0,64,,30.02,30.093,408,367200,17000,15667200,63.0,50.63,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 17:20:00-07:00
1745798700000,5.816,14.7638,0,0,1,286,63.9,65,,30.02,30.0929,519,467100,16481,15300000,63.9,51.9,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 17:05:00-07:00
1745797800000,4.4739,14.0927,0,0,1,281,60.3,76,4.38,30.03,30.1034,463,416700,16018,14832900,60.3,52.7,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 16:50:00-07:00
1745796900000,7.3819,14.0927,0,0,1,281,58.3,79,,30.03,30.1037,252,226800,15766,14416200,58.3,51.81,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 16:35:00-07:00
1745796000000,7.6056,14.7638,0,0,1,269,58.6,80,,30.03,30.1037,272,244800,15494,14189400,58.6,52.45,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 16:20:00-07:00
1745795100000,7.3819,15.8822,0,0,1,263,58.3,80,,30.04,30.1137,291,261900,15203,13944600,58.3,52.16,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 16:05:00-07:00
1745794200000,6.2634,13.869,0,0,1,285,57.7,78,4.38,30.04,30.1138,173,155700,15030,13682700,57.7,50.89,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 15:50:00-07:00
1745793300000,8.2767,16.3296,0,0,1,283,58.1,79,,30.03,30.1037,190,171000,14840,13527000,58.1,51.62,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 15:35:00-07:00
1745792400000,7.1582,12.5268,0,0,1,270,60.1,78,,30.03,30.1034,343,308700,14497,13356000,60.1,53.21,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 15:20:00-07:00
1745791500000,7.3819,12.0795,0,0,1,253,59.7,79,,30.03,30.1035,528,475200,13969,13047300,59.7,53.17,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 15:05:00-07:00
1745790600000,6.9345,12.0795,0,0,1,258,61.0,77,4.39,30.03,30.1033,542,487800,13427,12572100,61.0,53.73,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 14:50:00-07:00
1745789700000,8.5004,14.9875,0,0,1,264,61.5,76,,30.04,30.1133,950,855000,12477,12084300,61.5,53.86,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 14:35:00-07:00
1745788800000,8.2767,16.777,0,0,1,273,59.0,79,,30.04,30.1136,786,707400,11691,11229300,59.0,52.49,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 14:20:00-07:00
1745787900000,8.2767,18.1192,0,0,1,279,57.9,80,,30.05,30.1238,476,428400,11215,10521900,57.9,51.77,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 14:05:00-07:00
1745787000000,8.5004,16.3296,0,0,1,279,57.2,80,4.4,30.05,30.1239,481,432900,10734,10093500,57.2,51.08,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 13:50:00-07:00
1745786100000,6.9345,14.9875,0,0,1,281,56.3,82,,30.06,30.1341,294,264600,10440,9660600,56.3,50.87,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 13:35:00-07:00
1745785200000,7.6056,14.9875,0,0,1,282,55.6,83,,30.05,30.1241,203,182700,10237,9396000,55.6,50.52,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 13:20:00-07:00
1745784300000,9.1714,17.0007,0,0,1,279,57.6,78,,30.04,30.1138,255,229500,9982,9213300,57.6,50.79,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 13:05:00-07:00
1745783400000,7.6056,15.4349,0,0,1,271,57.9,79,4.41,30.05,30.1238,587,528300,9395,8983800,57.9,51.43,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 12:50:00-07:00
1745782500000,5.3686,11.6321,0,0,1,271,57.2,81,,30.05,30.1239,318,286200,9077,8455500,57.2,51.42,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 12:35:00-07:00
1745781600000,6.4871,12.5268,0,0,1,265,57.0,81,,30.05,30.1239,228,205200,8421,7784100,57.0,51.23,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 12:20:00-07:00
1745780700000,6.9345,11.8558,0,0,1,257,59.0,78,,30.04,30.1136,428,385200,8649,7964100,59.0,52.15,,2025-04-27,America/Los_Angeles,True,2025-04-27 12:05:00-07:00
1745779800000,6.9345,11.4084,0,0,1,241,60.8,74,,30.04,30.1134,907,816300,7514,7578900,60.8,52.46,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 11:50:00-07:00
1745778900000,5.145,8.5004,0,0,1,231,58.6,75,,30.04,30.1137,887,798300,6627,6762600,58.6,50.7,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 11:35:00-07:00
1745778000000,4.9213,8.5004,0,0,1,236,57.6,76,,30.05,30.1239,310,279000,6317,5964300,57.6,50.09,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 11:20:00-07:00
1745777100000,5.816,9.1714,0,0,1,242,57.9,76,4.49,30.04,30.1138,572,514800,5745,5685300,57.9,50.38,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 11:05:00-07:00
1745776200000,5.5923,11.1847,0,0,1,240,59.4,75,,30.04,30.1136,700,630000,5045,5170500,59.4,51.47,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 10:50:00-07:00
1745775300000,6.7108,10.0662,0,0,1,209,57.0,79,,30.04,30.1139,737,663300,4308,4540500,57.0,50.55,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 10:35:00-07:00
1745774400000,6.0397,8.5004,0,0,1,207,57.0,79,,30.04,30.1139,649,584100,3659,3877200,57.0,50.55,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 10:20:00-07:00
1745773500000,4.6976,7.3819,0,0,1,223,57.2,77,4.57,30.04,30.1139,590,531000,3069,3293100,57.2,50.05,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 10:05:00-07:00
1745772600000,5.145,7.8293,0,0,1,233,56.8,77,,30.04,30.1139,547,492300,2522,2762100,56.8,49.67,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 09:50:00-07:00
1745771700000,4.2502,7.1582,0,0,1,241,56.3,79,,30.04,30.114,416,374400,2106,2269800,56.3,49.87,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 09:35:00-07:00
1745770800000,4.0265,6.4871,0,0,1,227,55.9,77,,30.03,30.104,346,311400,1760,1895400,55.9,48.79,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 09:20:00-07:00
1745769900000,3.8028,6.7108,0,0,1,209,55.0,77,4.42,30.03,30.1042,346,311400,1414,1584000,55.0,47.92,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 09:05:00-07:00
1745769000000,3.3554,6.0397,0,0,1,209,55.0,78,,30.04,30.1142,201,180900,1213,1272600,55.0,48.27,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 08:50:00-07:00
1745768100000,2.6843,6.0397,0,0,1,222,55.8,75,,30.03,30.1041,284,255600,929,1091700,55.8,48.0,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 08:35:00-07:00
1745767200000,0.4474,2.0132,0,0,1,281,55.9,74,,30.03,30.104,300,270000,629,836100,55.9,47.73,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 08:20:00-07:00
1745766300000,0.2237,2.0132,0,0,1,281,55.9,72,4.27,30.03,30.104,268,241200,361,566100,55.9,47.01,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 08:05:00-07:00
1745765400000,0.0,1.3422,0,0,1,281,53.1,78,,30.02,30.0944,230,207000,131,324900,53.1,46.42,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 07:50:00-07:00
1745764500000,0.0,0.0,0,0,1,281,51.6,79,,30.02,30.0946,63,56700,33,86400,51.6,45.3,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 07:35:00-07:00
1745763600000,0.0,0.0,0,0,1,281,51.1,81,,30.01,30.0847,35,31500,96,61200,51.1,45.47,,2025-04-27,America/Los_Angeles,True,2025-04-27 07:20:00-07:00
1745762700000,0.0,0.0,0,0,1,281,50.5,81,4.21,30.01,30.0848,17,15300,16,29700,50.5,44.89,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 07:05:00-07:00
1745761800000,0.0,0.0,0,0,1,281,50.4,82,,30.0,30.0748,10,9000,6,14400,50.4,45.11,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 06:50:00-07:00
1745760900000,0.0,0.0,0,0,1,281,50.4,81,,29.99,30.0647,6,5400,0,5400,50.4,44.79,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 06:35:00-07:00
1745760000000,0.0,0.0,0,0,1,281,50.2,81,,29.99,30.0648,0,0,0,0,50.2,44.6,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 06:20:00-07:00
1745759100000,0.0,0.0,0,0,1,281,50.4,81,4.24,29.98,30.0547,0,0,0,0,50.4,44.79,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 06:05:00-07:00
1745758200000,0.0,0.0,0,0,1,281,50.2,80,,29.98,30.0548,0,0,0,0,50.2,44.27,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 05:50:00-07:00
1745757300000,0.0,0.0,0,0,1,281,50.4,81,,29.98,30.0547,0,0,0,0,50.4,44.79,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 05:35:00-07:00
1745756400000,0.0,0.0,0,0,1,281,50.5,78,,29.97,30.0447,0,0,0,0,50.5,43.9,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 05:20:00-07:00
1745755500000,1.1185,2.6843,0,0,1,281,50.4,77,4.25,29.97,30.0447,0,0,0,0,50.4,43.47,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 05:05:00-07:00
1745754600000,0.2237,2.4606,0,0,1,281,49.8,79,,29.97,30.0448,0,0,0,0,49.8,43.55,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 04:50:00-07:00
1745753700000,0.0,2.6843,0,0,1,281,50.0,77,,29.97,30.0448,0,0,0,0,50.0,43.08,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 04:35:00-07:00
1745752800000,0.2237,2.908,0,0,1,281,49.3,78,,29.97,30.0449,0,0,0,0,49.3,42.73,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 04:20:00-07:00
1745751900000,0.0,0.0,0,0,1,281,48.9,81,4.26,29.97,30.0449,0,0,0,0,48.9,43.33,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 04:05:00-07:00
1745751000000,0.0,0.0,0,0,1,281,48.9,82,,29.96,30.0349,0,0,0,0,48.9,43.65,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 03:50:00-07:00
1745750100000,0.0,0.0,0,0,1,281,49.3,79,,29.96,30.0348,0,0,0,0,49.3,43.07,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 03:35:00-07:00
1745749200000,0.0,2.6843,0,0,1,281,49.6,79,,29.96,30.0348,0,0,0,0,49.6,43.36,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 03:20:00-07:00
1745748300000,1.5659,5.5923,0,0,1,281,48.4,81,4.27,29.95,30.0249,0,0,0,0,48.4,42.84,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 03:05:00-07:00
1745747400000,0.4474,3.1317,0,0,1,281,47.1,83,,29.95,30.0251,0,0,0,0,47.1,42.21,,2025-04-27,America/Los_Angeles,True,2025-04-27 02:50:00-07:00
1745746500000,0.0,5.145,0,0,1,281,48.0,82,,29.95,30.025,0,0,0,0,48.0,42.77,,2025-04-27,America/Los_Angeles,True,2025-04-27 02:35:00-07:00
1745745600000,1.1185,3.5791,0,0,1,334,47.1,82,,29.95,30.0251,0,0,0,0,47.1,41.89,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 02:20:00-07:00
1745744700000,0.6711,2.6843,0,0,1,340,47.7,80,,29.95,30.025,0,0,0,0,47.7,41.84,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 02:05:00-07:00
1745743800000,1.3422,2.6843,0,0,1,340,46.8,81,,29.95,30.0252,0,0,0,0,46.8,41.28,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 01:50:00-07:00
1745742900000,0.2237,2.2369,0,0,1,340,46.4,84,4.28,29.95,30.0252,0,0,0,0,46.4,41.83,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 01:35:00-07:00
1745742000000,0.0,1.5659,0,0,1,340,46.2,84,,29.96,30.0353,0,0,0,0,46.2,41.64,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 01:20:00-07:00
1745741100000,0.0,0.0,0,0,1,340,46.4,86,,29.96,30.0353,0,0,0,0,46.4,42.44,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 01:05:00-07:00
1745740200000,0.0,0.8948,0,0,1,340,47.1,84,,29.96,30.0352,0,0,0,0,47.1,42.52,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 00:50:00-07:00
1745739300000,0.0,0.0,0,0,1,340,47.7,83,4.28,29.96,30.0351,0,0,0,0,47.7,42.79,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 00:35:00-07:00
1745738400000,0.0,0.0,0,0,1,340,48.4,82,,29.97,30.045,0,0,0,0,48.4,43.16,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 00:20:00-07:00
1745737500000,0.2237,2.0132,0,0,1,340,49.1,81,,29.97,30.0449,0,0,0,0,49.1,43.52,2025-04-26T15:20:00.000Z,2025-04-27,,,2025-04-27 00:05:00-07:00
