dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,tz,historical,local_time
1744108260000,0.0,0.0,0,0,1,205,50.4,93,,30.02,30.1185,0,0,0,0,50.4,48.45,2025-04-08,,,2025-04-08 03:31:00-07:00
1744107360000,0.0,0.0,0,0,1,205,50.2,93,,30.03,30.1286,0,0,0,0,50.2,48.25,2025-04-08,,,2025-04-08 03:16:00-07:00
1744106460000,0.0,0.0,0,0,1,205,49.8,91,,30.02,30.1187,0,0,0,0,49.8,47.28,2025-04-08,,,2025-04-08 03:01:00-07:00
1744105560000,0.0,0.0,0,0,1,205,49.5,88,4.23,30.03,30.1288,0,0,0,0,49.5,46.09,2025-04-08,,,2025-04-08 02:46:00-07:00
1744104660000,0.0,0.0,0,0,1,205,50.0,88,,30.03,30.1287,0,0,0,0,50.0,46.59,2025-04-08,,,2025-04-08 02:31:00-07:00
1744103760000,0.0,0.0,0,0,1,205,50.5,87,,30.04,30.1386,0,0,0,0,50.5,46.78,2025-04-08,,,2025-04-08 02:16:00-07:00
1744102860000,0.0,0.0,0,0,1,205,50.9,88,,30.04,30.1385,0,0,0,0,50.9,47.47,2025-04-08,,,2025-04-08 02:01:00-07:00
1744101960000,0.0,0.0,0,0,1,205,51.1,87,4.23,30.04,30.1385,0,0,0,0,51.1,47.37,2025-04-08,,,2025-04-08 01:46:00-07:00
1744101060000,0.0,0.0,0,0,1,205,51.8,87,,30.04,30.1383,0,0,0,0,51.8,48.05,2025-04-08,,,2025-04-08 01:31:00-07:00
1744100160000,0.0,0.0,0,0,1,205,52.5,87,,30.04,30.1382,0,0,0,0,52.5,48.74,2025-04-08,,,2025-04-08 01:16:00-07:00
1744099260000,0.0,0.0,0,0,1,205,52.9,89,,30.04,30.1381,0,0,0,0,52.9,49.75,2025-04-08,,,2025-04-08 01:01:00-07:00
1744098360000,0.0,0.0,0,0,1,205,53.1,87,4.24,30.04,30.1381,0,0,0,0,53.1,49.33,2025-04-08,,,2025-04-08 00:46:00-07:00
1744097460000,0.0,1.5659,0,0,1,205,53.2,86,,30.04,30.1381,0,0,0,0,53.2,49.12,2025-04-08,,,2025-04-08 00:31:00-07:00
1744096560000,0.0,1.5659,0,0,1,205,53.6,86,,30.04,30.138,0,0,0,0,53.6,49.51,2025-04-08,,,2025-04-08 00:16:00-07:00
1744095660000,0.0,0.0,0,0,1,205,54.0,85,,30.05,30.148,0,0,0,0,54.0,49.59,2025-04-08,,,2025-04-08 00:01:00-07:00
