dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,tz,historical,local_time
1748890200000,6.9345,11.8558,0,0,1,140,63.7,80,,29.96,30.0328,298,268200,3663,3564900,63.7,57.41,2025-06-02,,,2025-06-02 11:50:00-07:00
1748889300000,7.1582,12.5268,0,0,1,134,63.5,80,,29.96,30.0328,311,279900,3352,3296700,63.5,57.21,2025-06-02,,,2025-06-02 11:35:00-07:00
1748888400000,7.3819,12.7505,0,0,1,135,62.8,82,,29.96,30.0329,269,242100,3083,3016800,62.8,57.22,2025-06-02,,,2025-06-02 11:20:00-07:00
1748887500000,7.8293,12.7505,0,0,1,143,62.6,83,4.44,29.96,30.0329,262,235800,2821,2774700,62.6,57.36,2025-06-02,,,2025-06-02 11:05:00-07:00
1748886600000,7.1582,12.9742,0,0,1,148,62.4,84,,29.96,30.033,231,207900,2590,2538900,62.4,57.5,2025-06-02,,,2025-06-02 10:50:00-07:00
1748885700000,7.8293,13.869,0,0,1,144,63.0,82,,29.96,30.0329,257,231300,2333,2331000,63.0,57.41,2025-06-02,,,2025-06-02 10:35:00-07:00
1748884800000,7.6056,12.5268,0,0,1,144,63.1,82,,29.96,30.0329,287,258300,2046,2099700,63.1,57.51,2025-06-02,,,2025-06-02 10:20:00-07:00
1748883900000,8.5004,12.9742,0,0,1,148,63.0,82,4.45,29.95,30.0228,304,273600,1742,1841400,63.0,57.41,2025-06-02,,,2025-06-02 10:05:00-07:00
1748883000000,8.2767,12.9742,0,0,1,145,63.5,81,,29.96,30.0328,322,289800,1420,1567800,63.5,57.56,2025-06-02,,,2025-06-02 09:50:00-07:00
1748882100000,6.9345,12.9742,0,0,1,135,63.7,81,,29.96,30.0328,315,283500,1105,1278000,63.7,57.76,2025-06-02,,,2025-06-02 09:35:00-07:00
1748881200000,6.0397,12.5268,0,0,1,122,62.6,83,,29.95,30.0229,228,205200,877,994500,62.6,57.36,2025-06-02,,,2025-06-02 09:20:00-07:00
1748880300000,5.816,11.4084,0,0,1,133,62.4,83,4.27,29.95,30.0229,159,143100,718,789300,62.4,57.16,2025-06-02,,,2025-06-02 09:05:00-07:00
1748879400000,6.0397,10.961,0,0,1,122,62.1,83,,29.94,30.0129,145,130500,573,646200,62.1,56.87,2025-06-02,,,2025-06-02 08:50:00-07:00
1748878500000,6.0397,10.7373,0,0,1,123,62.1,83,,29.94,30.0129,148,133200,425,515700,62.1,56.87,2025-06-02,,,2025-06-02 08:35:00-07:00
1748877600000,5.816,10.0662,0,0,1,116,61.7,83,,29.94,30.013,142,127800,283,382500,61.7,56.48,2025-06-02,,,2025-06-02 08:20:00-07:00
1748876700000,5.3686,9.6188,0,0,1,118,61.3,84,4.25,29.93,30.003,106,95400,177,254700,61.3,56.42,2025-06-02,,,2025-06-02 08:05:00-07:00
1748875800000,5.3686,10.7373,0,0,1,122,60.8,85,,29.93,30.0031,62,55800,115,159300,60.8,56.26,2025-06-02,,,2025-06-02 07:50:00-07:00
1748874900000,4.9213,9.3951,0,0,1,130,60.6,86,,29.93,30.0031,38,34200,77,103500,60.6,56.39,2025-06-02,,,2025-06-02 07:35:00-07:00
1748874000000,4.6976,8.2767,0,0,1,131,60.6,86,,29.93,30.0031,24,21600,53,69300,60.6,56.39,2025-06-02,,,2025-06-02 07:20:00-07:00
1748873100000,4.0265,8.2767,0,0,1,130,60.4,86,4.25,29.93,30.0032,20,18000,33,47700,60.4,56.19,2025-06-02,,,2025-06-02 07:05:00-07:00
1748872200000,4.2502,8.5004,0,0,1,120,60.3,86,,29.92,29.9931,17,15300,16,29700,60.3,56.09,2025-06-02,,,2025-06-02 06:50:00-07:00
1748871300000,4.4739,8.053,0,0,1,135,60.3,86,,29.92,29.9931,12,10800,4,14400,60.3,56.09,2025-06-02,,,2025-06-02 06:35:00-07:00
1748870400000,3.5791,8.7241,0,0,1,123,60.1,86,,29.91,29.9832,4,3600,0,3600,60.1,55.9,2025-06-02,,,2025-06-02 06:20:00-07:00
1748869500000,2.2369,9.1714,0,0,1,93,59.7,86,4.25,29.91,29.9832,0,0,0,0,59.7,55.5,2025-06-02,,,2025-06-02 06:05:00-07:00
1748868600000,0.0,0.0,0,0,1,338,59.2,87,,29.91,29.9833,0,0,0,0,59.2,55.33,2025-06-02,,,2025-06-02 05:50:00-07:00
1748867700000,0.0,0.0,0,0,1,338,58.6,88,,29.91,29.9834,0,0,0,0,58.6,55.05,2025-06-02,,,2025-06-02 05:35:00-07:00
1748866800000,0.0,0.0,0,0,1,338,58.5,88,,29.91,29.9834,0,0,0,0,58.5,54.96,2025-06-02,,,2025-06-02 05:20:00-07:00
1748865900000,0.0,0.0,0,0,1,338,58.3,89,4.26,29.91,29.9834,0,0,0,0,58.3,55.07,2025-06-02,,,2025-06-02 05:05:00-07:00
1748865000000,0.0,1.5659,0,0,1,338,58.1,89,,29.91,29.9834,0,0,0,0,58.1,54.87,2025-06-02,,,2025-06-02 04:50:00-07:00
1748864100000,0.6711,3.1317,0,0,1,338,57.9,90,,29.91,29.9835,0,0,0,0,57.9,54.98,2025-06-02,,,2025-06-02 04:35:00-07:00
1748863200000,0.4474,2.4606,0,0,1,338,57.7,91,,29.91,29.9835,0,0,0,0,57.7,55.09,2025-06-02,,,2025-06-02 04:20:00-07:00
1748862300000,0.8948,2.908,0,0,1,338,57.6,91,4.27,29.9,29.9735,0,0,0,0,57.6,54.99,2025-06-02,,,2025-06-02 04:05:00-07:00
1748861400000,0.4474,2.908,0,0,1,338,57.4,92,,29.9,29.9735,0,0,0,0,57.4,55.09,2025-06-02,,,2025-06-02 03:50:00-07:00
1748860500000,0.0,2.4606,0,0,1,116,57.4,92,,29.9,29.9735,0,0,0,0,57.4,55.09,2025-06-02,,,2025-06-02 03:35:00-07:00
1748859600000,0.0,2.2369,0,0,1,131,57.4,92,,29.91,29.9835,0,0,0,0,57.4,55.09,2025-06-02,,,2025-06-02 03:20:00-07:00
1748858700000,0.0,1.5659,0,0,1,131,57.2,92,4.28,29.91,29.9836,0,0,0,0,57.2,54.9,2025-06-02,,,2025-06-02 03:05:00-07:00
1748857800000,0.4474,2.4606,0,0,1,131,57.2,91,,29.91,29.9836,0,0,0,0,57.2,54.6,2025-06-02,,,2025-06-02 02:50:00-07:00
1748856900000,0.0,2.6843,0,0,1,131,57.2,91,,29.9,29.9735,0,0,0,0,57.2,54.6,2025-06-02,,,2025-06-02 02:35:00-07:00
1748856000000,0.4474,3.1317,0,0,1,131,57.2,91,,29.9,29.9735,0,0,0,0,57.2,54.6,2025-06-02,,,2025-06-02 02:20:00-07:00
1748855100000,2.2369,6.4871,0,0,1,131,57.2,91,4.29,29.9,29.9735,0,0,0,0,57.2,54.6,2025-06-02,,,2025-06-02 02:05:00-07:00
1748854200000,3.8028,7.1582,0,0,1,152,56.8,91,,29.9,29.9736,0,0,0,0,56.8,54.2,2025-06-02,,,2025-06-02 01:50:00-07:00
1748853300000,4.6976,8.9477,0,0,1,159,56.7,91,,29.9,29.9736,0,0,0,0,56.7,54.1,2025-06-02,,,2025-06-02 01:35:00-07:00
1748852400000,6.0397,10.2899,0,0,1,149,57.0,91,,29.91,29.9836,0,0,0,0,57.0,54.4,2025-06-02,,,2025-06-02 01:20:00-07:00
1748851500000,5.3686,10.0662,0,0,1,140,57.0,91,4.28,29.91,29.9836,0,0,0,0,57.0,54.4,2025-06-02,,,2025-06-02 01:05:00-07:00
1748850600000,4.9213,10.2899,0,0,1,126,57.2,91,,29.91,29.9836,0,0,0,0,57.2,54.6,2025-06-02,,,2025-06-02 00:50:00-07:00
1748849700000,6.0397,11.4084,0,0,1,123,57.4,91,,29.91,29.9835,0,0,0,0,57.4,54.79,2025-06-02,,,2025-06-02 00:35:00-07:00
1748848800000,5.816,10.2899,0,0,1,117,57.6,92,,29.9,29.9735,0,0,0,0,57.6,55.29,2025-06-02,,,2025-06-02 00:20:00-07:00
1748847900000,5.145,11.6321,0,0,1,112,57.7,92,4.29,29.91,29.9835,0,0,0,0,57.7,55.39,2025-06-02,,,2025-06-02 00:05:00-07:00
