dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,local_time
1759139220000,0.0,0.0,0,0,1,74,57.7,94,,55.98,57.7,29.99,30.0871,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 02:47:00-07:00
1759138320000,0.0,0.0,0,0,1,74,58.1,94,,56.38,58.1,30.0,30.097,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 02:32:00-07:00
1759137420000,0.0,0.0,0,0,1,74,58.3,94,,56.58,58.3,30.0,30.097,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 02:17:00-07:00
1759136520000,0.0,0.0,0,0,1,74,58.5,94,4.25,56.78,58.5,30.0,30.0969,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 02:02:00-07:00
1759135620000,0.0,0.0,0,0,1,74,58.5,94,,56.78,58.5,30.0,30.0969,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 01:47:00-07:00
1759134720000,0.0,0.0,0,0,1,74,58.5,93,,56.48,58.5,30.0,30.0969,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 01:32:00-07:00
1759133820000,0.0,0.0,0,0,1,74,58.5,92,,56.18,58.5,30.0,30.0969,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 01:17:00-07:00
1759132920000,0.0,0.0,0,0,1,74,58.5,92,4.25,56.18,58.5,30.0,30.0969,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 01:02:00-07:00
1759132020000,0.0,0.0,0,0,1,74,58.8,91,,56.18,58.8,30.0,30.0969,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 00:47:00-07:00
1759131120000,0.0,0.0,0,0,1,74,59.2,91,,56.57,59.2,30.0,30.0968,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 00:32:00-07:00
1759130220000,0.0,0.0,0,0,1,74,59.4,91,,56.77,59.4,30.0,30.0968,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 00:17:00-07:00
1759129320000,0.0,0.0,0,0,1,74,59.5,91,4.25,56.87,59.5,30.01,30.1068,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1759104000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1759104000000.json,2025-09-29,2025-09-29 00:02:00-07:00
