dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,local_time
1758707220000,1.3422,3.8028,0,0,1,354,65.8,100,65.8,65.8,29.93,30.0254,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 02:47:00-07:00
1758706320000,0.6711,2.4606,0,0,1,354,65.7,100,65.7,65.7,29.94,30.0354,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 02:32:00-07:00
1758705420000,0.0,0.0,0,0,1,354,65.7,100,65.7,65.7,29.94,30.0354,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.3,2025-09-24 02:17:00-07:00
1758704520000,0.0,0.0,0,0,1,354,65.5,100,65.5,65.5,29.93,30.0254,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 02:02:00-07:00
1758703620000,0.2237,2.4606,0,0,1,354,65.5,100,65.5,65.5,29.93,30.0254,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 01:47:00-07:00
1758702720000,0.2237,2.0132,0,0,1,354,65.3,99,65.01,65.3,29.92,30.0154,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 01:32:00-07:00
1758701820000,0.2237,2.908,0,0,1,354,65.3,99,65.01,65.3,29.92,30.0154,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.31,2025-09-24 01:17:00-07:00
1758700920000,0.0,0.0,0,0,1,354,65.3,99,65.01,65.3,29.92,30.0154,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 01:02:00-07:00
1758700020000,0.0,0.0,0,0,1,354,65.5,99,65.21,65.5,29.92,30.0154,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 00:47:00-07:00
1758699120000,0.0,1.3422,0,0,1,354,65.5,99,65.21,65.5,29.91,30.0054,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 00:32:00-07:00
1758698220000,1.7895,3.8028,0,0,1,354,65.5,99,65.21,65.5,29.92,30.0154,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,4.31,2025-09-24 00:17:00-07:00
1758697320000,0.0,0.0,0,0,1,354,65.5,99,65.21,65.5,29.92,30.0154,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1758672000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1758672000000.json,2025-09-24,,2025-09-24 00:02:00-07:00
