dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,passkey,time,loc,date,batt1volts,tz,historical,local_time
1762513560000,0.4474,2.6843,0.0,0.0,1,355,52.9,94,51.22,52.9,29.94,30.0143,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.24,,,2025-11-07 03:06:00-08:00
1762512660000,1.1185,3.1317,0.0,0.0,1,355,53.2,94,51.52,53.2,29.94,30.0142,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 02:51:00-08:00
1762511760000,1.3422,3.8028,0.0,0.0,1,355,52.9,94,51.22,52.9,29.94,30.0143,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 02:36:00-08:00
1762510860000,0.2237,2.6843,0.0,0.0,1,355,53.2,94,51.52,53.2,29.94,30.0142,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 02:21:00-08:00
1762509960000,0.4474,2.6843,0.0,0.0,1,355,53.8,94,52.11,53.8,29.95,30.0242,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.23,,,2025-11-07 02:06:00-08:00
1762509060000,1.3422,3.3554,0.0,0.0,1,355,54.7,94,53.01,54.7,29.95,30.024,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 01:51:00-08:00
1762508160000,0.4474,3.1317,0.0,0.0,1,355,55.8,94,54.1,55.8,29.96,30.0339,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 01:36:00-08:00
1762507260000,1.3422,2.6843,0.0,0.0,1,355,55.4,94,53.7,55.4,29.96,30.0339,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 01:21:00-08:00
1762506360000,0.8948,2.6843,0.0,0.0,1,355,56.5,93,54.5,56.5,29.96,30.0338,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.26,,,2025-11-07 01:06:00-08:00
1762505460000,1.1185,2.6843,0.0,0.0,1,355,57.0,94,55.29,57.0,29.97,30.0437,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 00:51:00-08:00
1762504560000,1.5659,2.908,0.0,0.0,1,355,57.4,93,55.39,57.4,29.97,30.0437,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 00:36:00-08:00
1762503660000,0.8948,1.5659,0.0,0.0,1,355,57.6,94,55.88,57.6,29.98,30.0537,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,,,,2025-11-07 00:21:00-08:00
1762502760000,0.6711,3.5791,0.0,0.0,1,15,57.9,94,56.18,57.9,29.98,30.0536,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762473600000,7395c226de765e6694f274e64ffcfa1e/daily/1762473600000.json,2025-11-07,4.27,,,2025-11-07 00:06:00-08:00
