dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,passkey,time,loc,date,batt1volts,tz,historical,local_time
1762424460000,0.2237,1.7895,0,0,1,67,55.0,88,51.51,55.0,30.13,30.2044,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 02:21:00-08:00
1762423560000,0.2237,2.0132,0,0,1,67,55.2,88,51.71,55.2,30.13,30.2044,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 02:06:00-08:00
1762422660000,0.2237,2.0132,0,0,1,67,55.4,87,51.59,55.4,30.13,30.2044,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 01:51:00-08:00
1762421760000,0.2237,2.0132,0,0,1,67,55.8,87,51.99,55.8,30.14,30.2143,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.27,,,2025-11-06 01:36:00-08:00
1762420860000,0.8948,2.2369,0,0,1,67,55.9,87,52.09,55.9,30.14,30.2143,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 01:21:00-08:00
1762419960000,0.4474,2.0132,0,0,1,67,56.1,87,52.28,56.1,30.15,30.2243,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 01:06:00-08:00
1762419060000,0.4474,2.6843,0,0,1,67,56.5,86,52.36,56.5,30.15,30.2243,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 00:51:00-08:00
1762418160000,1.1185,5.3686,0,0,1,67,56.7,87,52.87,56.7,30.16,30.2343,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,4.27,,,2025-11-06 00:36:00-08:00
1762417260000,0.6711,5.816,0,0,1,300,56.3,88,52.79,56.3,30.16,30.2343,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 00:21:00-08:00
1762416360000,0.0,2.908,0,0,1,288,56.7,88,53.18,56.7,30.16,30.2343,0,0,0,0,2025-11-02T16:51:00.000Z,7395c226de765e6694f274e64ffcfa1e,1762387200000,7395c226de765e6694f274e64ffcfa1e/daily/1762387200000.json,2025-11-06,,,,2025-11-06 00:06:00-08:00
