dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,local_time
1761558420000,0.4474,2.0132,0,0,1,30,56.5,90,4.27,53.6,56.5,29.98,30.0772,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 02:47:00-07:00
1761557520000,0.0,0.0,0,0,1,30,55.8,90,,52.91,55.8,29.98,30.0774,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 02:32:00-07:00
1761556620000,0.2237,4.4739,0,0,1,30,54.9,88,,51.41,54.9,29.98,30.0776,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 02:17:00-07:00
1761555720000,0.0,0.0,0,0,1,30,55.4,88,,51.9,55.4,29.98,30.0775,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 02:02:00-07:00
1761554820000,0.0,1.7895,0,0,1,30,55.8,87,4.25,51.99,55.8,29.98,30.0774,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 01:47:00-07:00
1761553920000,0.0,1.3422,0,0,1,30,55.9,87,,52.09,55.9,29.98,30.0774,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 01:32:00-07:00
1761553020000,0.2237,2.2369,0,0,1,30,56.1,88,,52.59,56.1,29.98,30.0773,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 01:17:00-07:00
1761552120000,0.6711,3.1317,0,0,1,30,56.5,87,,52.68,56.5,29.99,30.0873,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 01:02:00-07:00
1761551220000,0.2237,2.0132,0,0,1,30,57.0,85,4.3,52.53,57.0,29.99,30.0872,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 00:47:00-07:00
1761550320000,0.4474,2.6843,0,0,1,30,57.9,83,,52.77,57.9,29.99,30.087,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 00:32:00-07:00
1761549420000,0.2237,2.0132,0,0,1,30,59.0,81,,53.18,59.0,29.99,30.0868,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 00:17:00-07:00
1761548520000,0.2237,2.2369,0,0,1,30,59.7,79,,53.17,59.7,29.99,30.0867,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761523200000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761523200000.json,2025-10-27,2025-10-27 00:02:00-07:00
