dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,batt1volts,local_time
1757065620000,0.2237,1.3422,0,0,1,213,65.3,93,63.22,65.3,29.83,29.9251,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 02:47:00-07:00
1757064720000,0.2237,1.5659,0,0,1,213,65.5,93,63.42,65.5,29.83,29.9251,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.29,2025-09-05 02:32:00-07:00
1757063820000,0.8948,1.7895,0,0,1,213,65.8,92,63.41,65.8,29.83,29.925,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 02:17:00-07:00
1757062920000,1.3422,2.0132,0,0,1,213,65.8,92,63.41,65.8,29.83,29.925,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 02:02:00-07:00
1757062020000,1.1185,2.0132,0,0,1,213,66.0,92,63.61,66.0,29.82,29.915,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 01:47:00-07:00
1757061120000,1.3422,2.0132,0,0,1,213,66.2,92,63.8,66.2,29.82,29.9149,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.3,2025-09-05 01:32:00-07:00
1757060220000,1.5659,2.4606,0,0,1,213,66.2,92,63.8,66.2,29.82,29.9149,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 01:17:00-07:00
1757059320000,1.5659,2.4606,0,0,1,213,66.2,92,63.8,66.2,29.82,29.9149,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 01:02:00-07:00
1757058420000,1.3422,2.2369,0,0,1,213,66.0,92,63.61,66.0,29.82,29.915,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 00:47:00-07:00
1757057520000,1.1185,2.0132,0,0,1,213,66.0,91,63.29,66.0,29.82,29.915,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,4.3,2025-09-05 00:32:00-07:00
1757056620000,1.5659,2.4606,0,0,1,213,66.2,90,63.18,66.2,29.82,29.9149,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 00:17:00-07:00
1757055720000,1.7895,2.2369,0,0,1,213,66.2,90,63.18,66.2,29.82,29.9149,0,0,0,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1757030400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1757030400000.json,2025-09-05,,2025-09-05 00:02:00-07:00
