dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,passkey,time,loc,date,lastRain,local_time
1761753720000,0.0,0.0,0,0,1,193,55.0,79,,48.61,55.0,30.04,30.1377,21,3780,62,71100,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 09:02:00-07:00
1761752820000,0.0,0.0,0,0,1,193,53.1,82,4.26,47.75,53.1,30.03,30.1281,18,3240,43,52200,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 08:47:00-07:00
1761751920000,0.0,0.0,0,0,1,193,51.8,82,,46.48,51.8,30.02,30.1183,14,2520,43,36000,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 08:32:00-07:00
1761751020000,0.0,0.0,0,0,1,193,51.1,83,,46.12,51.1,30.02,30.1184,11,1980,43,23400,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 08:17:00-07:00
1761750120000,0.0,0.0,0,0,1,193,50.7,84,,46.04,50.7,30.01,30.1085,8,1440,43,13500,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 08:02:00-07:00
1761749220000,0.0,0.0,0,0,1,193,50.5,84,4.25,45.85,50.5,30.01,30.1085,5,900,41,6300,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 07:47:00-07:00
1761748320000,0.0,0.0,0,0,1,193,50.5,84,,45.85,50.5,30.01,30.1085,2,360,41,1800,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 07:32:00-07:00
1761747420000,0.0,0.0,0,0,1,193,50.7,85,,46.36,50.7,30.01,30.1085,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 07:17:00-07:00
1761746520000,0.0,0.0,0,0,1,193,50.9,85,,46.55,50.9,30.01,30.1084,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 07:02:00-07:00
1761745620000,0.0,0.0,0,0,1,193,50.9,85,4.26,46.55,50.9,30.01,30.1084,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 06:47:00-07:00
1761744720000,0.0,0.0,0,0,1,193,51.3,84,,46.63,51.3,30.01,30.1083,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 06:32:00-07:00
1761743820000,0.0,0.0,0,0,1,193,51.4,84,,46.73,51.4,30.0,30.0983,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 06:17:00-07:00
1761742920000,0.0,0.0,0,0,1,193,51.8,84,,47.12,51.8,30.0,30.0982,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 06:02:00-07:00
1761742020000,0.0,0.0,0,0,1,193,52.0,85,4.27,47.63,52.0,30.0,30.0982,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 05:47:00-07:00
1761741120000,0.0,0.0,0,0,1,193,52.3,85,,47.93,52.3,30.0,30.0981,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 05:32:00-07:00
1761740220000,0.0,0.0,0,0,1,193,52.7,85,,48.32,52.7,30.0,30.098,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 05:17:00-07:00
1761739320000,0.0,0.0,0,0,1,193,52.9,84,,48.2,52.9,30.0,30.098,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 05:02:00-07:00
1761738420000,0.0,1.5659,0,0,1,193,53.2,84,4.27,48.49,53.2,30.0,30.0979,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 04:47:00-07:00
1761737520000,0.0,0.0,0,0,1,193,53.2,84,,48.49,53.2,30.0,30.0979,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 04:32:00-07:00
1761736620000,0.0,0.0,0,0,1,193,53.6,84,,48.88,53.6,30.0,30.0979,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 04:17:00-07:00
1761735720000,0.0,2.2369,0,0,1,193,54.0,84,,49.27,54.0,30.0,30.0978,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 04:02:00-07:00
1761734820000,0.0,0.0,0,0,1,193,54.3,83,4.28,49.25,54.3,30.0,30.0977,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 03:47:00-07:00
1761733920000,0.0,1.1185,0,0,1,193,54.7,82,,49.31,54.7,30.01,30.1077,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 03:32:00-07:00
1761733020000,0.0,1.5659,0,0,1,193,55.0,81,,49.28,55.0,30.01,30.1076,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 03:17:00-07:00
1761732120000,0.0,0.0,0,0,1,193,55.2,80,,49.14,55.2,30.01,30.1076,0,0,41,0,America/Los_Angeles,True,184b25e1e4b0679445bdc4f9f9a9c3f0,1761696000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1761696000000.json,2025-10-29,,2025-10-29 03:02:00-07:00
